customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-04983,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),48.18,3386.13,No
C-04984,Male,0,Yes,Yes,14,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.24,984.83,Yes
C-04985,Female,0,No,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),80.1,5603.35,Yes
C-04986,Female,0,No,Yes,40,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,3997.3,No
C-04987,Male,0,Yes,No,21,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.14,1983.97,No
C-04988,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,116.8,2676.14,No
C-04989,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,18.81,812.52,Yes
C-04990,Female,1,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,61.75,,No
C-04991,Female,0,No,Yes,9,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,43.6,400.05,Yes
C-04992,Female,1,Yes,No,71,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.99,2136.62,No
C-04993,Female,0,Yes,No,55,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,109.15,6016.69,Yes
C-04994,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),117.8,5781.24,No
C-04995,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),36.06,394.13,Yes
C-04996,Female,1,No,Yes,59,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,21.84,1276.76,No
C-04997,Female,0,Yes,Yes,25,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,45.51,1136.42,No
C-04998,Male,1,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,101.49,4049.9,No
C-04999,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,47.39,1655.83,No
C-05000,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),23.69,512.47,Yes
C-05001,Female,0,Yes,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.25,972.6,No
C-05002,Female,0,No,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,60.74,288.85,Yes
C-05003,Female,0,Yes,No,68,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,111.18,7553.31,No
C-05004,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,46.59,1960.84,Yes
C-05005,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.72,1463.86,Yes
C-05006,Female,0,Yes,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.19,483.64,No
C-05007,Female,0,Yes,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,67.36,4105.2,No
C-05008,Male,0,Yes,No,12,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),87.65,1053.05,No
C-05009,Male,1,No,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,45.12,1914.48,No
C-05010,Male,0,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.67,1279.88,No
C-05011,Male,0,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),102.2,1753.45,No
C-05012,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),19.04,1089.88,No
C-05013,Female,0,No,Yes,59,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,81.65,4800.26,No
C-05014,Male,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),57.39,3556.71,Yes
C-05015,Female,0,Yes,No,56,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,47.84,2678.67,No
C-05016,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,83.76,4176.69,No
C-05017,Female,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,101.47,5577.56,No
C-05018,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,73.84,1923.87,No
C-05019,Male,0,No,No,31,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,21.11,644.66,Yes
C-05020,Male,0,No,No,8,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,64.14,523.28,Yes
C-05021,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,64.28,4318.01,No
C-05022,Female,1,Yes,No,45,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.38,3269.55,Yes
C-05023,Male,0,No,Yes,66,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.1,5607.52,No
C-05024,Male,1,No,No,25,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,19.93,490.47,Yes
C-05025,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,68.2,475.67,Yes
C-05026,Female,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.83,381.43,No
C-05027,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),52.34,1200.56,Yes
C-05028,Male,1,Yes,Yes,47,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,84.84,3995.04,No
C-05029,Female,0,No,Yes,44,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40.82,1802.2,Yes
C-05030,Female,0,Yes,Yes,12,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.74,588.13,Yes
C-05031,Male,0,Yes,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),114.28,7759.63,No
C-05032,Female,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,52.81,1255.05,No
C-05033,Female,0,No,Yes,19,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),52.65,991.56,Yes
C-05034,Female,1,Yes,Yes,65,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.57,5050.51,No
C-05035,Male,0,Yes,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),115.1,5065.83,No
C-05036,Female,0,No,Yes,46,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,116.31,5359.52,No
C-05037,Female,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),75.97,4693.14,Yes
C-05038,Male,1,Yes,No,54,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),18.11,980.67,Yes
C-05039,Male,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),108.07,1947.87,Yes
C-05040,Female,1,Yes,No,34,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),75.02,2562.68,No
C-05041,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.6,2835.11,No
C-05042,Female,0,Yes,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),100.92,2518.2,Yes
C-05043,Male,0,No,Yes,13,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,57.98, ,No
C-05044,Male,1,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.4,939.89,No
C-05045,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,100.11,4306.5,No
C-05046,Male,0,Yes,Yes,64,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),72.59,4650.52,No
C-05047,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),51.81,2573.82,Yes
C-05048,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.09,1810.19,No
C-05049,Male,0,No,Yes,22,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,77.38,1689.91,No
C-05050,Male,0,No,Yes,55,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,38.8,2133.12,No
C-05051,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,50.39,904.07,No
C-05052,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.65, ,No
C-05053,Female,0,Yes,No,59,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,106.15,6269.12,No
C-05054,Female,0,Yes,Yes,58,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71.29,4135.79,No
C-05055,Male,0,Yes,No,32,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.91,2994.51,No
C-05056,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,94.31,1686.63,Yes
C-05057,Female,0,Yes,No,27,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,84.44,2288.28,No
C-05058,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),42.58,2171.2,No
C-05059,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.68,5010.4,No
C-05060,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,61.63,2214.52,No
C-05061,Female,1,Yes,Yes,25,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,22.42,558.93,No
C-05062,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),42.46,1643.6,No
C-05063,Male,0,No,Yes,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,94.55,3491.98,Yes
C-05064,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.91,1329.41,No
C-05065,Male,1,Yes,Yes,21,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),32.74,712.44,Yes
C-05066,Male,0,Yes,Yes,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.42,1314.33,Yes
C-05067,Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.26,2882.47,Yes
C-05068,Male,0,No,Yes,34,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),81.37,2764.4,No
C-05069,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),40.23,2374.79,Yes
C-05070,Male,0,Yes,Yes,44,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),23.34,1034.82,No
C-05071,Male,0,No,No,45,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,79.51,3586.05,No
C-05072,Female,0,No,No,71,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),22.74,1628.18,Yes
C-05073,Female,0,Yes,Yes,54,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,79.27,4280.56,Yes
C-05074,Male,1,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.56,1014.18,No
C-05075,Male,0,Yes,No,24,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.47,2584.4,No
C-05076,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.51,4182.51,Yes
C-05077,Male,0,Yes,Yes,5,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),40.39,188.33,No
C-05078,Female,0,No,Yes,22,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),103.31,2264.41,Yes
C-05079,Male,0,No,No,63,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),43.4,2722.68,No
C-05080,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),48.66,2032.88,No
C-05081,Male,0,No,No,22,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,101.43,2242.35,No
C-05082,Male,0,Yes,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,48.88,1398.28,No
C-05083,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.02,1001.36,No
C-05084,Female,0,Yes,No,20,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,52.77,1064.04,No
C-05085,Female,0,No,No,56,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,29.64,1656.83,No
C-05086,Female,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.89,494.85,No
C-05087,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,90.45,3973.8,No
C-05088,Female,0,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),82.51,3565.44,No
C-05089,Male,0,No,Yes,46,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,46.24,2111.35,Yes
C-05090,Male,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,47.56,1868.13,No
C-05091,Female,0,Yes,No,50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),112.5,5616.06,No
C-05092,Male,1,No,Yes,41,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,116.77,4802.02,No
C-05093,Female,1,Yes,Yes,6,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,65.34,387.36,No
C-05094,Male,1,No,Yes,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,98.25,4825.3,No
C-05095,Male,0,No,No,47,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,91.67,4321.23,No
C-05096,Male,0,Yes,No,5,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),47.73,232.87,No
C-05097,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,23.86,201.1,No
C-05098,Male,0,No,Yes,56,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,32.26,1806.28,No
C-05099,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),101.83,3040.27,No
C-05100,Male,0,No,Yes,20,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.12,1827.48,Yes
C-05101,Male,1,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.43,3282.6,No
C-05102,Female,0,No,No,44,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,31.06,1360.11,No
C-05103,Female,0,No,No,48,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.99,3926.59,Yes
C-05104,Male,0,No,No,19,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.22,1812.96,No
C-05105,Female,0,Yes,Yes,16,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),104.06,1655.1,No
C-05106,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,19.32,509.38,No
C-05107,Female,0,Yes,Yes,40,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),86.45,3447.57,No
C-05108,Female,1,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,19.91,1287.05,No
C-05109,Male,0,Yes,No,24,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.69,2133.53,Yes
C-05110,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),81.56,4658.01,No
C-05111,Male,1,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.83,1322.15,No
C-05112,Male,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,94.61,472.7,No
C-05113,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),24.83,918.1,No
C-05114,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),100.64,501.36,Yes
C-05115,Male,0,No,No,44,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),44.19,1948.8,No
