show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s7036,TV Show,Bright 15,David Fincher,"Brad Pitt, Jennifer Aniston",United States,"September 19, 2011",2011,TV-MA,1 Season,"Sci-Fi & Fantasy, Romantic Movies",A story about Bright.
s7037,Movie,Triple Frontier 30,,"Tom Hanks, Brad Pitt",United Kingdom,"May 19, 2015",2014,R,96 min,"International Movies, Children & Family Movies",A story about Triple.
s7038,Movie,6 Underground 39,Guillermo del Toro,"Leonardo DiCaprio, Tom Hanks, Meryl Streep",Japan,"August 3, 2008",2008,TV-14,103 min,Action & Adventure,A story about 6.
s7039,TV Show,Project Power 39,Alfonso Cuarón,,United States,"March 21, 2008",2008,TV-14,3 Season,"Comedies, Action & Adventure",A story about Project.
s7040,Movie,Army of Thieves 6,,"Meryl Streep, Cate Blanchett, Brad Pitt",United Kingdom,"December 10, 2013",2013,TV-14,141 min,"Sci-Fi & Fantasy, Thrillers",A story about Army.
s7041,Movie,The Crown 6,,"Brad Pitt, Leonardo DiCaprio",India,"October 6, 2021",2019,R,110 min,"Comedies, Children & Family Movies",A story about The.
s7042,Movie,Stranger Things 48,Christopher Nolan,"Tom Hanks, Brad Pitt, Meryl Streep, Leonardo DiCaprio",Spain,"October 7, 2015",2013,TV-PG,154 min,Thrillers,A story about Stranger.
s7043,TV Show,Breaking Bad 48,Martin Scorsese,"Tom Hanks, Brad Pitt, Jennifer Aniston, Cate Blanchett",United States,"March 21, 2020",2020,TV-14,1 Season,"Horror Movies, Thrillers",A story about Breaking.
s7044,Movie,Narcos 33,Ava DuVernay,"Brad Pitt, Jennifer Aniston",India,"February 23, 2009",2008,G,134 min,"Romantic Movies, Children & Family Movies",A story about Narcos.
s7045,TV Show,Dark 12,,"Cate Blanchett, Meryl Streep",United States,"May 6, 2020",2018,TV-14,4 Season,"Thrillers, Sci-Fi & Fantasy",A story about Dark.
s7046,TV Show,Money Heist 8,Martin Scorsese,"Meryl Streep, Leonardo DiCaprio, Jennifer Aniston",India,"January 8, 2015",2014,TV-14,3 Season,Action & Adventure,A story about Money.
s7047,Movie,Squid Game 21,Alfonso Cuarón,"Cate Blanchett, Meryl Streep, Brad Pitt, Jennifer Aniston",France,"September 3, 2018",2017,TV-MA,170 min,Children & Family Movies,A story about Squid.
s7048,TV Show,Ozark 42,Guillermo del Toro,"Tom Hanks, Meryl Streep, Jennifer Aniston",United States,"September 25, 2021",2021,TV-PG,2 Season,"Comedies, Thrillers",A story about Ozark.
s7049,Movie,Mindhunter 4,Guillermo del Toro,"Meryl Streep, Tom Hanks, Brad Pitt, Leonardo DiCaprio",United States,"July 9, 2014",2012,TV-MA,133 min,"Thrillers, Romantic Movies",A story about Mindhunter.
s7050,Movie,Lupin 35,David Fincher,"Cate Blanchett, Brad Pitt, Meryl Streep, Leonardo DiCaprio",United States,"October 2, 2009",2009,TV-MA,171 min,Documentaries,A story about Lupin.
s7051,Movie,Inception 20,David Fincher,"Tom Hanks, Brad Pitt, Leonardo DiCaprio",France,"November 17, 2022",2021,PG-13,133 min,Dramas,A story about Inception.
s7052,Movie,The Irishman 26,,"Jennifer Aniston, Tom Hanks, Meryl Streep, Cate Blanchett",Canada,"September 25, 2010",2010,TV-PG,102 min,Comedies,A story about The.
s7053,Movie,Bird Box 6,,"Meryl Streep, Tom Hanks, Cate Blanchett, Brad Pitt",United Kingdom,"May 6, 2017",2015,TV-14,147 min,Sci-Fi & Fantasy,A story about Bird.
s7054,Movie,Extraction 34,David Fincher,"Meryl Streep, Tom Hanks, Cate Blanchett",United States,"July 6, 2012",2011,R,98 min,"Romantic Movies, Thrillers",A story about Extraction.
s7055,Movie,The Old Guard 3,Alfonso Cuarón,"Leonardo DiCaprio, Tom Hanks, Meryl Streep, Jennifer Aniston",United States,"May 22, 2019",2019,TV-PG,121 min,"Dramas, Romantic Movies",A story about The.
s7056,TV Show,Bright 20,David Fincher,"Meryl Streep, Jennifer Aniston, Cate Blanchett",United States,"December 25, 2011",2009,TV-MA,2 Season,"Comedies, Action & Adventure",A story about Bright.
s7057,Movie,Triple Frontier 32,,"Jennifer Aniston, Leonardo DiCaprio, Brad Pitt",South Korea,"January 18, 2009",2008,TV-PG,70 min,"Thrillers, Horror Movies",A story about Triple.
s7058,Movie,6 Underground 22,David Fincher,"Meryl Streep, Brad Pitt",United States,"February 7, 2019",2019,PG-13,143 min,"International Movies, Comedies",A story about 6.
s7059,Movie,Project Power 16,Ava DuVernay,"Brad Pitt, Jennifer Aniston, Meryl Streep, Cate Blanchett",Japan,"December 12, 2020",2020,PG-13,89 min,"Sci-Fi & Fantasy, Documentaries",A story about Project.
s7060,Movie,Army of Thieves 34,Martin Scorsese,"Tom Hanks, Jennifer Aniston, Meryl Streep",United Kingdom,"October 15, 2016",2014,PG,177 min,"Documentaries, Action & Adventure",A story about Army.
s7061,Movie,The Crown 3,David Fincher,"Brad Pitt, Jennifer Aniston, Leonardo DiCaprio",India,"September 4, 2015",2014,TV-MA,155 min,"Romantic Movies, Thrillers",A story about The.
s7062,Movie,Stranger Things 16,,"Leonardo DiCaprio, Jennifer Aniston",Canada,"June 14, 2018",2016,PG,72 min,"Dramas, Horror Movies",A story about Stranger.
s7063,Movie,Breaking Bad 14,,"Leonardo DiCaprio, Cate Blanchett",United States,"October 22, 2019",2017,PG,90 min,Documentaries,A story about Breaking.
s7064,TV Show,Narcos 23,David Fincher,"Tom Hanks, Cate Blanchett",India,"June 24, 2015",2014,R,2 Season,"Thrillers, Comedies",A story about Narcos.
s7065,TV Show,Dark 30,Martin Scorsese,"Meryl Streep, Tom Hanks",United States,"September 25, 2019",2018,TV-MA,3 Season,Romantic Movies,A story about Dark.
s7066,Movie,Money Heist 33,,"Brad Pitt, Meryl Streep",United States,"January 10, 2011",2010,R,111 min,Sci-Fi & Fantasy,A story about Money.
s7067,Movie,Squid Game 7,Martin Scorsese,"Tom Hanks, Jennifer Aniston, Brad Pitt",South Korea,"September 11, 2020",2018,TV-14,124 min,Action & Adventure,A story about Squid.
s7068,Movie,Ozark 43,David Fincher,"Leonardo DiCaprio, Meryl Streep",Canada,"February 3, 2020",2020,TV-MA,133 min,"Horror Movies, Action & Adventure",A story about Ozark.
s7069,TV Show,Mindhunter 41,Alfonso Cuarón,"Meryl Streep, Cate Blanchett",Canada,"March 21, 2013",2013,TV-MA,4 Season,"Thrillers, Horror Movies",A story about Mindhunter.
s7070,TV Show,Lupin 11,,"Tom Hanks, Meryl Streep, Brad Pitt",United States,"September 13, 2022",2021,TV-14,2 Season,"Comedies, Horror Movies",A story about Lupin.
s7071,TV Show,Inception 6,Christopher Nolan,"Meryl Streep, Leonardo DiCaprio, Cate Blanchett",United States,"August 23, 2022",2020,G,2 Season,Comedies,A story about Inception.
s7072,TV Show,The Irishman 37,Christopher Nolan,"Meryl Streep, Jennifer Aniston",Canada,"August 18, 2010",2010,PG,1 Season,"Romantic Movies, Thrillers",A story about The.
s7073,Movie,Bird Box 30,Martin Scorsese,"Leonardo DiCaprio, Meryl Streep, Brad Pitt, Cate Blanchett",United States,"June 10, 2015",2013,TV-MA,120 min,Sci-Fi & Fantasy,A story about Bird.
s7074,Movie,Extraction 32,,"Leonardo DiCaprio, Brad Pitt, Tom Hanks",United States,"December 7, 2011",2011,TV-14,79 min,"Documentaries, International Movies",A story about Extraction.
s7075,Movie,The Old Guard 42,Alfonso Cuarón,"Meryl Streep, Cate Blanchett",Germany,"November 11, 2013",2012,TV-MA,133 min,"Romantic Movies, Comedies",A story about The.
s7076,TV Show,Bright 24,,"Jennifer Aniston, Brad Pitt, Meryl Streep, Tom Hanks",Brazil,"September 19, 2018",2018,TV-14,4 Season,Horror Movies,A story about Bright.
s7077,Movie,Triple Frontier 27,Ryan Murphy,"Meryl Streep, Leonardo DiCaprio, Brad Pitt, Jennifer Aniston",United Kingdom,"September 7, 2020",2018,TV-MA,106 min,"Documentaries, International Movies",A story about Triple.
s7078,Movie,6 Underground 26,,"Brad Pitt, Jennifer Aniston",Spain,"April 9, 2019",2019,TV-14,104 min,"International Movies, Sci-Fi & Fantasy",A story about 6.
s7079,TV Show,Project Power 26,Ryan Murphy,"Jennifer Aniston, Brad Pitt, Tom Hanks, Meryl Streep",India,"February 15, 2022",2021,PG-13,5 Season,"Dramas, Romantic Movies",A story about Project.
s7080,TV Show,Army of Thieves 31,Martin Scorsese,"Brad Pitt, Tom Hanks, Jennifer Aniston",United States,"March 19, 2008",2008,PG-13,5 Season,Action & Adventure,A story about Army.
s7081,Movie,The Crown 34,Ryan Murphy,"Jennifer Aniston, Tom Hanks, Brad Pitt",United States,"August 25, 2018",2018,TV-14,178 min,"Thrillers, Sci-Fi & Fantasy",A story about The.
s7082,TV Show,Stranger Things 30,,"Meryl Streep, Brad Pitt, Cate Blanchett, Tom Hanks",United Kingdom,"April 19, 2010",2008,G,5 Season,Dramas,A story about Stranger.
s7083,TV Show,Breaking Bad 37,,"Leonardo DiCaprio, Brad Pitt, Cate Blanchett, Tom Hanks",United States,"November 1, 2021",2020,NR,3 Season,Documentaries,A story about Breaking.
s7084,Movie,Narcos 12,Ryan Murphy,"Jennifer Aniston, Cate Blanchett, Tom Hanks, Leonardo DiCaprio",France,"July 6, 2009",2008,TV-MA,101 min,"Action & Adventure, Comedies",A story about Narcos.
s7085,Movie,Dark 15,,"Brad Pitt, Meryl Streep, Leonardo DiCaprio",France,"February 13, 2013",2013,PG,135 min,"Comedies, Thrillers",A story about Dark.
s7086,Movie,Money Heist 42,Alfonso Cuarón,"Jennifer Aniston, Leonardo DiCaprio, Meryl Streep",United Kingdom,"August 26, 2021",2020,TV-14,106 min,"Sci-Fi & Fantasy, Thrillers",A story about Money.
s7087,Movie,Squid Game 13,,"Jennifer Aniston, Brad Pitt, Leonardo DiCaprio",South Korea,"March 2, 2014",2014,R,134 min,"Comedies, Sci-Fi & Fantasy",A story about Squid.
s7088,TV Show,Ozark 30,Alfonso Cuarón,"Cate Blanchett, Jennifer Aniston, Meryl Streep, Tom Hanks",United States,"June 7, 2019",2018,TV-MA,3 Season,Dramas,A story about Ozark.
s7089,Movie,Mindhunter 2,Alfonso Cuarón,"Cate Blanchett, Jennifer Aniston, Meryl Streep, Tom Hanks",South Korea,"December 18, 2021",2020,TV-MA,155 min,Comedies,A story about Mindhunter.
s7090,Movie,Lupin 11,Christopher Nolan,"Jennifer Aniston, Brad Pitt, Leonardo DiCaprio",United Kingdom,"May 7, 2011",2010,TV-MA,172 min,"Romantic Movies, Horror Movies",A story about Lupin.
s7091,TV Show,Inception 36,Martin Scorsese,"Jennifer Aniston, Leonardo DiCaprio, Tom Hanks",India,"October 12, 2013",2012,G,2 Season,"Action & Adventure, International Movies",A story about Inception.
s7092,Movie,The Irishman 9,,"Cate Blanchett, Tom Hanks, Brad Pitt",United States,"July 27, 2013",2011,TV-PG,128 min,"Documentaries, Sci-Fi & Fantasy",A story about The.
s7093,Movie,Bird Box 16,Ryan Murphy,"Tom Hanks, Jennifer Aniston, Brad Pitt",Japan,"March 4, 2016",2015,TV-14,133 min,Sci-Fi & Fantasy,A story about Bird.
s7094,TV Show,Extraction 44,Guillermo del Toro,"Leonardo DiCaprio, Cate Blanchett",South Korea,"October 12, 2015",2014,TV-14,4 Season,Sci-Fi & Fantasy,A story about Extraction.
s7095,TV Show,The Old Guard 44,Christopher Nolan,"Brad Pitt, Meryl Streep, Cate Blanchett, Tom Hanks",United States,"November 10, 2011",2010,TV-MA,4 Season,Sci-Fi & Fantasy,A story about The.
s7096,Movie,Bright 8,David Fincher,"Meryl Streep, Tom Hanks, Jennifer Aniston",United States,"February 25, 2011",2010,TV-MA,173 min,"Comedies, Children & Family Movies",A story about Bright.
s7097,Movie,Triple Frontier 30,,"Cate Blanchett, Tom Hanks, Meryl Streep, Leonardo DiCaprio",United Kingdom,"December 9, 2019",2018,PG-13,154 min,"Dramas, Sci-Fi & Fantasy",A story about Triple.
s7098,Movie,6 Underground 4,,"Jennifer Aniston, Leonardo DiCaprio, Tom Hanks, Cate Blanchett",United States,"December 18, 2010",2010,TV-MA,133 min,"International Movies, Action & Adventure",A story about 6.
s7099,Movie,Project Power 42,Guillermo del Toro,"Cate Blanchett, Tom Hanks",South Korea,"September 21, 2009",2009,TV-MA,72 min,"Sci-Fi & Fantasy, Horror Movies",A story about Project.
s7100,Movie,Army of Thieves 41,Guillermo del Toro,"Jennifer Aniston, Brad Pitt, Cate Blanchett, Leonardo DiCaprio",United States,"June 4, 2022",2020,TV-14,127 min,Action & Adventure,A story about Army.
s7101,Movie,The Crown 45,Martin Scorsese,"Jennifer Aniston, Leonardo DiCaprio, Tom Hanks",India,"May 14, 2012",2011,R,111 min,"Comedies, International Movies",A story about The.
s7102,TV Show,Stranger Things 14,Christopher Nolan,"Jennifer Aniston, Leonardo DiCaprio",United States,"January 15, 2016",2015,TV-MA,2 Season,"International Movies, Action & Adventure",A story about Stranger.
s7103,Movie,Breaking Bad 4,Alfonso Cuarón,"Jennifer Aniston, Leonardo DiCaprio",United States,"October 5, 2021",2019,TV-14,167 min,Action & Adventure,A story about Breaking.
s7104,TV Show,Narcos 11,Christopher Nolan,"Meryl Streep, Cate Blanchett",India,"February 10, 2019",2018,TV-MA,3 Season,"Romantic Movies, Thrillers",A story about Narcos.
s7105,TV Show,Dark 45,Martin Scorsese,"Cate Blanchett, Tom Hanks, Leonardo DiCaprio, Jennifer Aniston",United States,"July 27, 2019",2017,G,4 Season,Horror Movies,A story about Dark.
s7106,TV Show,Money Heist 27,Martin Scorsese,,United States,"April 18, 2009",2008,TV-MA,2 Season,"Romantic Movies, Dramas",A story about Money.
s7107,TV Show,Squid Game 25,,"Meryl Streep, Brad Pitt",Brazil,"May 16, 2013",2011,TV-14,5 Season,"Horror Movies, Action & Adventure",A story about Squid.
s7108,TV Show,Ozark 40,Ryan Murphy,"Jennifer Aniston, Cate Blanchett",Canada,"February 24, 2013",2012,TV-14,5 Season,Horror Movies,A story about Ozark.
s7109,Movie,Mindhunter 26,,"Cate Blanchett, Brad Pitt",United States,"May 8, 2014",2014,TV-MA,108 min,Documentaries,A story about Mindhunter.
s7110,Movie,Lupin 37,Ryan Murphy,"Brad Pitt, Leonardo DiCaprio",India,"August 22, 2011",2009,TV-MA,137 min,"International Movies, Comedies",A story about Lupin.
s7111,TV Show,Inception 41,David Fincher,"Cate Blanchett, Meryl Streep, Jennifer Aniston, Leonardo DiCaprio",South Korea,"May 22, 2022",2021,TV-14,3 Season,"Documentaries, Thrillers",A story about Inception.
s7112,Movie,The Irishman 6,Martin Scorsese,"Jennifer Aniston, Cate Blanchett",United States,"June 20, 2016",2015,PG,156 min,"Action & Adventure, Romantic Movies",A story about The.
s7113,Movie,Bird Box 23,Guillermo del Toro,"Leonardo DiCaprio, Jennifer Aniston, Cate Blanchett",Canada,"January 11, 2011",2009,PG-13,92 min,Comedies,A story about Bird.
s7114,TV Show,Extraction 28,David Fincher,"Tom Hanks, Cate Blanchett, Jennifer Aniston",United States,"December 21, 2015",2014,G,4 Season,International Movies,A story about Extraction.
s7115,Movie,The Old Guard 23,Guillermo del Toro,,France,"May 23, 2017",2016,TV-14,133 min,"Romantic Movies, Comedies",A story about The.
s7116,Movie,Bright 46,Martin Scorsese,"Meryl Streep, Jennifer Aniston, Brad Pitt, Cate Blanchett",United States,"August 2, 2015",2014,TV-14,88 min,Comedies,A story about Bright.
s7117,Movie,Triple Frontier 30,,"Tom Hanks, Jennifer Aniston, Leonardo DiCaprio",South Korea,"July 23, 2019",2019,PG,104 min,"Sci-Fi & Fantasy, International Movies",A story about Triple.
s7118,Movie,6 Underground 27,Christopher Nolan,"Tom Hanks, Leonardo DiCaprio, Meryl Streep",United States,"November 22, 2019",2017,TV-MA,115 min,Horror Movies,A story about 6.
s7119,TV Show,Project Power 47,Ava DuVernay,"Cate Blanchett, Jennifer Aniston, Meryl Streep, Brad Pitt",Japan,"May 14, 2022",2021,TV-MA,4 Season,Dramas,A story about Project.
s7120,Movie,Army of Thieves 17,,"Leonardo DiCaprio, Meryl Streep, Brad Pitt",Brazil,"July 13, 2017",2016,PG-13,146 min,"Thrillers, Dramas",A story about Army.
s7121,Movie,The Crown 33,Guillermo del Toro,"Meryl Streep, Tom Hanks, Brad Pitt",India,"January 14, 2021",2020,TV-MA,160 min,Documentaries,A story about The.
s7122,Movie,Stranger Things 12,,"Leonardo DiCaprio, Meryl Streep, Cate Blanchett",United States,"February 17, 2011",2009,NR,107 min,Horror Movies,A story about Stranger.
s7123,Movie,Breaking Bad 26,,"Brad Pitt, Leonardo DiCaprio, Jennifer Aniston, Cate Blanchett",Canada,"May 11, 2014",2014,TV-MA,131 min,"Thrillers, Dramas",A story about Breaking.
s7124,Movie,Narcos 17,Alfonso Cuarón,,Germany,"February 18, 2010",2009,TV-14,146 min,"Documentaries, Sci-Fi & Fantasy",A story about Narcos.
s7125,TV Show,Dark 29,Ava DuVernay,"Leonardo DiCaprio, Jennifer Aniston, Brad Pitt, Tom Hanks",United States,"December 20, 2016",2016,TV-14,5 Season,Sci-Fi & Fantasy,A story about Dark.
s7126,Movie,Money Heist 49,Christopher Nolan,"Meryl Streep, Cate Blanchett",Canada,"May 15, 2022",2020,TV-MA,137 min,"Children & Family Movies, Action & Adventure",A story about Money.
s7127,Movie,Squid Game 39,,"Leonardo DiCaprio, Brad Pitt, Tom Hanks, Jennifer Aniston",United States,"August 13, 2019",2019,TV-PG,164 min,"Romantic Movies, Comedies",A story about Squid.
s7128,Movie,Ozark 16,,"Meryl Streep, Cate Blanchett",United Kingdom,"April 26, 2021",2020,TV-MA,125 min,Documentaries,A story about Ozark.
s7129,Movie,Mindhunter 45,Ava DuVernay,"Leonardo DiCaprio, Cate Blanchett, Jennifer Aniston",United States,"January 9, 2008",2008,PG-13,175 min,"International Movies, Action & Adventure",A story about Mindhunter.
s7130,Movie,Lupin 49,Ava DuVernay,"Tom Hanks, Brad Pitt, Jennifer Aniston, Cate Blanchett",United States,"July 10, 2018",2016,TV-MA,150 min,"Comedies, Dramas",A story about Lupin.
s7131,TV Show,Inception 3,Guillermo del Toro,"Tom Hanks, Jennifer Aniston, Meryl Streep",United Kingdom,"October 21, 2022",2021,TV-PG,4 Season,International Movies,A story about Inception.
s7132,Movie,The Irishman 31,Christopher Nolan,"Leonardo DiCaprio, Jennifer Aniston, Cate Blanchett, Tom Hanks",Brazil,"September 20, 2016",2014,TV-MA,116 min,"Dramas, Romantic Movies",A story about The.
s7133,Movie,Bird Box 15,Martin Scorsese,"Meryl Streep, Leonardo DiCaprio",South Korea,"March 16, 2013",2011,TV-14,141 min,Comedies,A story about Bird.
s7134,Movie,Extraction 10,Christopher Nolan,"Brad Pitt, Tom Hanks, Meryl Streep, Leonardo DiCaprio",Japan,"June 6, 2017",2017,TV-MA,167 min,Sci-Fi & Fantasy,A story about Extraction.
s7135,Movie,The Old Guard 45,Ryan Murphy,"Brad Pitt, Cate Blanchett, Meryl Streep, Leonardo DiCaprio",United States,"February 2, 2014",2014,TV-MA,179 min,Romantic Movies,A story about The.
s7136,Movie,Bright 23,Alfonso Cuarón,"Meryl Streep, Brad Pitt",Germany,"April 26, 2014",2013,TV-MA,148 min,Children & Family Movies,A story about Bright.
s7137,Movie,Triple Frontier 17,Christopher Nolan,"Tom Hanks, Jennifer Aniston",United Kingdom,"February 18, 2019",2017,TV-14,143 min,Children & Family Movies,A story about Triple.
s7138,TV Show,6 Underground 19,David Fincher,,United States,"May 9, 2013",2012,TV-14,3 Season,"Children & Family Movies, Comedies",A story about 6.
s7139,Movie,Project Power 31,David Fincher,"Jennifer Aniston, Leonardo DiCaprio, Meryl Streep",India,"October 5, 2012",2011,TV-14,151 min,Action & Adventure,A story about Project.
s7140,Movie,Army of Thieves 27,Ryan Murphy,"Meryl Streep, Leonardo DiCaprio, Jennifer Aniston, Brad Pitt",India,"December 12, 2021",2021,TV-PG,93 min,Romantic Movies,A story about Army.
s7141,Movie,The Crown 47,,"Tom Hanks, Brad Pitt, Meryl Streep, Jennifer Aniston",United States,"June 10, 2021",2021,TV-PG,118 min,International Movies,A story about The.
s7142,Movie,Stranger Things 19,David Fincher,"Brad Pitt, Meryl Streep, Leonardo DiCaprio, Jennifer Aniston",India,"August 14, 2014",2013,TV-14,159 min,"Documentaries, Romantic Movies",A story about Stranger.
s7143,Movie,Breaking Bad 11,Martin Scorsese,"Jennifer Aniston, Brad Pitt, Cate Blanchett, Tom Hanks",United States,"November 22, 2008",2008,TV-PG,138 min,International Movies,A story about Breaking.
s7144,Movie,Narcos 25,Alfonso Cuarón,"Leonardo DiCaprio, Tom Hanks, Jennifer Aniston",Germany,"September 26, 2011",2009,R,76 min,Romantic Movies,A story about Narcos.
s7145,Movie,Dark 35,,"Cate Blanchett, Brad Pitt",France,"July 1, 2012",2011,TV-14,125 min,"Dramas, Sci-Fi & Fantasy",A story about Dark.
s7146,TV Show,Money Heist 15,Guillermo del Toro,"Brad Pitt, Tom Hanks",South Korea,"August 23, 2012",2010,TV-14,2 Season,Comedies,A story about Money.
